https://www.commandlinefu.com/commands/view/7614/a-child-process-which-survives-the-parents-death-for-sure, A child process which survives the parent's death (for sure), ( command & )
https://www.commandlinefu.com/commands/view/6952/prevent-accidents-while-using-wildcards, prevent accidents while using wildcards, rm *.txt <TAB> <TAB>
https://www.commandlinefu.com/commands/view/5456/opens-vivim-at-pattern-in-file, Opens vi/vim at pattern in file, vi +/pattern [file]
https://www.commandlinefu.com/commands/view/5240/april-fools-day-prank, April Fools' Day Prank, PROMPT_COMMAND='if [ $RANDOM -le 3200 ]; then printf "\0337\033[%d;%dH\033[4%dm \033[m\0338" $((RANDOM%LINES+1)) $((RANDOM%COLUMNS+1)) $((RANDOM%8)); fi'
https://www.commandlinefu.com/commands/view/4180/pipe-stdout-and-stderr-etc.-to-separate-commands, Pipe stdout and stderr, etc., to separate commands, some_command > >(/bin/cmd_for_stdout) 2> >(/bin/cmd_for_stderr)
https://www.commandlinefu.com/commands/view/3890/list-installed-deb-packages-by-size, List installed deb packages by size, dpkg-query -Wf '${Installed-Size}\t${Package}\n' | sort -n
https://www.commandlinefu.com/commands/view/3464/send-echo-to-socket-network, send echo to socket network, echo "foo" > /dev/tcp/192.168.1.2/25
https://www.commandlinefu.com/commands/view/3115/schedule-a-script-or-command-in-x-num-hours-silently-run-in-the-background-even-if-logged-out, Schedule a script or command in x num hours, silently run in the background even if logged out, ( ( sleep 2h; your-command your-args ) & )
https://www.commandlinefu.com/commands/view/2917/go-to-parent-directory-of-filename-edited-in-last-command, Go to parent directory of filename edited in last command, cd !$:h
https://www.commandlinefu.com/commands/view/2589/draw-a-sierpinski-triangle, Draw a Sierpinski triangle, perl -e 'print "P1\n256 256\n", map {$_&($_>>8)?1:0} (0..0xffff)' | display
https://www.commandlinefu.com/commands/view/2078/make-anything-more-awesome, Make anything more awesome, command | figlet
https://www.commandlinefu.com/commands/view/1932/list-all-files-opened-by-a-particular-command, List all files opened by a particular command, lsof -c dhcpd
https://www.commandlinefu.com/commands/view/1873/nicely-display-permissions-in-octal-format-with-filename, Nicely display permissions in octal format with filename, stat -c '%A %a %n' *
https://www.commandlinefu.com/commands/view/1608/gets-a-random-futurama-quote-from-., Gets a random Futurama quote from /., curl -Is slashdot.org | egrep '^X-(F|B|L)' | cut -d \- -f 2
https://www.commandlinefu.com/commands/view/1333/shut-of-the-screen., shut of the screen., xset dpms force standby
https://www.commandlinefu.com/commands/view/1292/create-a-single-use-tcp-or-udp-proxy, Create a single-use TCP (or UDP) proxy, nc -l -p 2000 -c "nc example.org 3000"
https://www.commandlinefu.com/commands/view/1210/runs-a-bash-script-in-debugging-mode, runs a bash script in debugging mode, bash -x ./post_to_commandlinefu.sh
https://www.commandlinefu.com/commands/view/1183/read-manpage-of-a-unix-command-as-pdf-in-preview-os-x, read manpage of a unix command as pdf in preview (Os X), man -t UNIX_COMMAND | open -f -a preview
https://www.commandlinefu.com/commands/view/1117/instead-of-writing-a-multiline-ifthenelsefi-construct-you-can-do-that-by-one-line, Instead of writing a multiline if/then/else/fi construct you can do that by one line, [[ test_condition ]] && if_true_do_this || otherwise_do_that
https://www.commandlinefu.com/commands/view/1091/switch-2-characters-on-a-command-line., Switch 2 characters on a command line., ctrl-t
https://www.commandlinefu.com/commands/view/7441/use-file1-to-view-device-information, Use file(1) to view device information, file -s /dev/sd*
https://www.commandlinefu.com/commands/view/4631/insert-the-last-argument-of-the-previous-command, Insert  the  last  argument  of  the previous command, <ESC> .
https://www.commandlinefu.com/commands/view/4167/view-the-newest-xkcd-comic., View the newest xkcd comic., xkcd(){ wget -qO- http://xkcd.com/|tee >(feh $(grep -Po '(?<=")http://imgs[^/]+/comics/[^"]+\.\w{3}'))|grep -Po '(?<=(\w{3})" title=").*(?=" alt)';}
https://www.commandlinefu.com/commands/view/3992/press-any-key-to-continue, Press Any Key to Continue, read -sn 1 -p "Press any key to continue..."
https://www.commandlinefu.com/commands/view/2543/throttle-bandwidth-with-cstream, throttle bandwidth with cstream, tar -cj /backup | cstream -t 777k | ssh host 'tar -xj -C /backup'
https://www.commandlinefu.com/commands/view/2119/run-a-long-job-and-notify-me-when-its-finished, Run a long job and notify me when it's finished, ./my-really-long-job.sh && notify-send "Job finished"
https://www.commandlinefu.com/commands/view/1951/when-feeling-down-this-command-helps, When feeling down, this command helps, sl
https://www.commandlinefu.com/commands/view/299/speed-up-launch-of-firefox, Speed up launch of firefox, find ~ -name '*.sqlite' -exec sqlite3 '{}' 'VACUUM;' \;
https://www.commandlinefu.com/commands/view/9159/format-txt-as-table-not-joining-empty-columns, format txt as table not joining empty columns, column -tns: /etc/passwd
https://www.commandlinefu.com/commands/view/7687/shell-recorder-with-replay, Shell recorder with replay, script -t /tmp/mylog.out 2>/tmp/mylog.time; <do your work>; <CTRL-D>; scriptreplay /tmp/mylog.time /tmp/mylog.out
https://www.commandlinefu.com/commands/view/7107/bind-a-key-with-a-command, Bind a key with a command, bind '"\C-l":"ls -l\n"'
https://www.commandlinefu.com/commands/view/6867/exclude-a-column-with-cut, exclude a column with cut, cut -f5 --complement
https://www.commandlinefu.com/commands/view/6371/recover-a-deleted-file, Recover a deleted file, grep -a -B 25 -A 100 'some string in the file' /dev/sda1 > results.txt
https://www.commandlinefu.com/commands/view/6347/list-files-with-quotes-around-each-filename, List files with quotes around each filename, ls -Q
https://www.commandlinefu.com/commands/view/4331/duplicate-several-drives-concurrently, Duplicate several drives concurrently, dd if=/dev/sda | tee >(dd of=/dev/sdb) | dd of=/dev/sdc
https://www.commandlinefu.com/commands/view/4070/listen-to-bbc-radio-from-the-command-line., Listen to BBC Radio from the command line., bbcradio() { local s PS3="Select a station: ";select s in 1 1x 2 3 4 5 6 7 "Asian Network an" "Nations & Local lcl";do break;done;s=($s);mplayer -playlist "http://www.bbc.co.uk/radio/listen/live/r"${s[@]: -1}".asx";}
https://www.commandlinefu.com/commands/view/3949/get-your-external-ip-address, Get your external IP address, curl ip.appspot.com
https://www.commandlinefu.com/commands/view/3887/monitor-bandwidth-by-pid, Monitor bandwidth by pid, nethogs -p eth0
https://www.commandlinefu.com/commands/view/3592/execute-a-command-with-a-timeout, Execute a command with a timeout, timeout 10 sleep 11
https://www.commandlinefu.com/commands/view/2985/use-vim-to-get-colorful-diff-output, use vim to get colorful diff output, svn diff | view -
https://www.commandlinefu.com/commands/view/2244/find-files-containing-text, find files containing text, grep -lir "some text" *
https://www.commandlinefu.com/commands/view/2075/quickly-graph-a-list-of-numbers, Quickly graph a list of numbers, gnuplot -persist <(echo "plot '<(sort -n listOfNumbers.txt)' with lines")
https://www.commandlinefu.com/commands/view/1827/perform-a-branching-conditional, Perform a branching conditional, true && { echo success;} || { echo failed; }
https://www.commandlinefu.com/commands/view/1818/resume-scp-of-a-big-file, Resume scp of a big file, rsync --partial --progress --rsh=ssh  $file_source [email protected]$host:$destination_file
https://www.commandlinefu.com/commands/view/849/use-tee-process-substitution-to-split-stdout-to-multiple-commands, Use tee + process substitution to split STDOUT to multiple commands, some_command | tee >(command1) >(command2) >(command3) ... | command4
https://www.commandlinefu.com/commands/view/9760/create-strong-but-easy-to-remember-password, Create strong, but easy to remember password, read -s pass; echo $pass | md5sum | base64 | cut -c -16
https://www.commandlinefu.com/commands/view/8833/repoint-an-existing-symlink-to-a-new-location, Repoint an existing symlink to a new location, ln -nsf <TARGET> <LINK>
https://www.commandlinefu.com/commands/view/8275/grub2-set-super-mario-as-startup-tune, GRUB2: set Super Mario as startup tune, echo "GRUB_INIT_TUNE=\"1000 334 1 334 1 0 1 334 1 0 1 261 1 334 1 0 1 392 2 0 4 196 2\"" | sudo tee -a /etc/default/grub > /dev/null && sudo update-grub
https://www.commandlinefu.com/commands/view/7930/find-duplicate-files-based-on-size-first-then-md5-hash, Find Duplicate Files (based on size first, then MD5 hash), fdupes -r .
https://www.commandlinefu.com/commands/view/6856/diff-remote-webpages-using-wget, Diff remote webpages using wget, diff <(wget -q -O - URL1) <(wget -q -O - URL2)
https://www.commandlinefu.com/commands/view/6523/close-a-hanging-ssh-session, Close a hanging ssh session, ~.
https://www.commandlinefu.com/commands/view/5480/processes-per-user-counter, processes per user counter, ps hax -o user | sort | uniq -c
https://www.commandlinefu.com/commands/view/3764/convert-filenames-in-current-directory-to-lowercase, convert filenames in current directory to lowercase, rename 'y/A-Z/a-z/' *
https://www.commandlinefu.com/commands/view/3270/find-files-that-were-modified-by-a-given-command, Find files that were modified by a given command, touch /tmp/file ; $EXECUTECOMMAND ; find /path -newer /tmp/file
https://www.commandlinefu.com/commands/view/1499/cut-out-a-piece-of-film-from-a-file.-choose-an-arbitrary-length-and-starting-time., Cut out a piece of film from a file. Choose an arbitrary length and starting time., ffmpeg -vcodec copy -acodec copy -i orginalfile -ss 00:01:30 -t 0:0:20 newfile
https://www.commandlinefu.com/commands/view/12357/prevent-large-files-from-being-cached-in-memory-backups, prevent large files from being cached in memory (backups!), nocache <I/O-heavy-command>
https://www.commandlinefu.com/commands/view/11648/check-if-system-is-32bit-or-64bit, Check if system is 32bit or 64bit, getconf LONG_BIT
https://www.commandlinefu.com/commands/view/9743/limit-the-cpu-usage-of-a-process, Limit the cpu usage of a process, sudo cpulimit -p pid -l 50
https://www.commandlinefu.com/commands/view/8990/generate-an-xkcd-936-style-4-word-password, Generate an XKCD #936 style 4 word password, shuf -n4 /usr/share/dict/words | tr -d '\n'
https://www.commandlinefu.com/commands/view/7448/single-use-vnc-over-ssh-connection, Single use vnc-over-ssh connection, ssh -f -L 5900:localhost:5900 your.ssh.server "x11vnc -safer -localhost -nopw -once -display :0"; vinagre localhost:5900
https://www.commandlinefu.com/commands/view/5778/list-alive-hosts-in-specific-subnet, List alive hosts in specific subnet, nmap -sP 192.168.1.0/24
